Conditionnement;Trafic;Sens;Port;Opérateur;Unité;Sous_Catégorie;Mois;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;19829;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;23916;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;30191;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;24778;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;42258;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;24808;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;9333;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;32869;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;26361;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;48819;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;20992;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;5008;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;15890;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;3997;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;4533;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;10287;;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;6671;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;21000;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;5078;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;20056;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;18889;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;22107;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;27799;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;7197;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;15095;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;11669;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;36293;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;7497;;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;14522;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;31380;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;29412;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;32860;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;14527;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;10999;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;7192;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;12333;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;24240;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;4696;;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;20499;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;4749;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;7751;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;28379;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;34717;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;16082;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;15004;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;10036;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;27837;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;39424;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;15382;;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;9994;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;30795;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;43278;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;40213;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;10500;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;10500;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;10141;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;9903;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;20859;;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;33255;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;20445;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;15750;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;15750;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;15000;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;35604;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;8147;;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;21005;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;10841;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;12943;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;;9309;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;;7020;;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;;5028;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;34882;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;;8499;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;;9821;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;;;35388;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;;;;1000;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;;;10076;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;;;24992;;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;;;23981;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;;5006;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;;;21071;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;;;14271;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;;;6314;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;;;;15008;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;;;;;9766;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;;;;4763;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;;;;5212;
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;;;19120
Divers Conventionnel;Billettes;Import;Casablanca;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;;;;14334
Divers Conventionnel;Billettes;Cabotage-Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;2000;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;9400;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;4300;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;8900;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;23910;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;14100;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;2600;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;2950;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;10468;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;11333;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;8985;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;19643;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;9502;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;26184;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;9216;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;38127;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;19621;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;46918;;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;43617;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;8601;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;10495;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;15002;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;15298;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;18952;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;54985;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;25342;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;25724;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;23766;;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;32215;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;13235;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;57719;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;5001;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;17076;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;28471;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;19806;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;;23925;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;;21722;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;38738;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;26267;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;36622;;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;24290;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;3801;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;7103;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;13706;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;25667;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;;37243;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;;;31518;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;;;11373;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;;19840;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;;64971;;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;;32763;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;37386;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;;60758;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;;26171;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;;21778;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;;;14220;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;;;28905;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;;;;32182;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;;;;54796;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;;;22894;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;;;36121;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;;;46519;;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;;;60064;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;;34666;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;;;67846;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;;;10089;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;;;;15966;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;;;;68499;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;août;;;;;;;;;;;;;;;;59890;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;;;;;;;;;;;;;;59791;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;octobre;;;;;;;;;;;;;;;;48797;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;novembre;;;;;;;;;;;;;;;;22536;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;décembre;;;;;;;;;;;;;;;;29758;
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;;;;;;;;;;;;;;;58166
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;;;;;;;;;;;;;;20693
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;;;;;;;;;;;;;;;57897
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;;;;;;;;;;;;;;;22185
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;;;;;;;;;;;;;;;15300
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;;;;;;;;;;;;;;15300
Divers Conventionnel;Billettes;Import;Jorf Lasfar;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;;;;;;;;;;;;;;47335
Divers Conventionnel;Billettes;Cabotage-Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;4724;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;14093;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;4311;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;4300;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Cabotage-Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;9628;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;mars;;;50;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;60;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;;2945;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;;324;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Export;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;;717;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;janvier;;;56196;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;février;;;14060;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;avril;;;57582;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;mai;;;61869;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;juin;;;60388;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;juillet;;;49565;;;;;;;;;;;;;;
Divers Conventionnel;Billettes;Import;Nador;Marsa Maroc;Tonne;Produits sidérurgiques;septembre;;;35970;;;;;;;;;;;;;;
